Q,A,A_model
As sociedades por ações poderão ter quantos conselheiros fiscais?,"O conselho fiscal será composto de, no mínimo, 3 (três), e no máximo, 5 (cinco) membros, e suplentes em igual número, acionistas ou não, eleitos pela assembleia- geral.",As sociedades por ações podem ter de 3 (três) a 5 (cinco) conselheiros fiscais.
"Existe a possibilidade de serem deduzidas, para fins do imposto de renda, as  perdas havidas na alienação de investimentos oriundos de incentivos fiscais?","Não. A legislação fiscal não admite a dedutibilidade, na apuração do lucro real, da perda de capital decorrente de alienação ou baixa de investimentos adquiridos mediante dedução do imposto de renda devido pela pessoa jurídica, como, por exemplo, os incentivos fiscais para o Finor, Finam e Funres. O valor da perda apurada contabilmente deverá ser adicionado ao lucro líquido, para fins de determinação do lucro real, no Lalur, Parte A.","Não. As perdas resultantes da alienação ou da baixa de investimentos que foram adquiridos por meio de dedução do imposto de renda não podem ser deduzidas para fins de determinação do lucro real. O art. 510, com base no art. 6º do Decreto‑Lei nº 1.648/1978, estabelece expressamente que essas perdas não são dedutíveis."
Qual o tratamento tributário aplicável ao prejuízo fiscal apurado por Sociedade  em Conta de Participação (SCP)?,"O prejuízo fiscal apurado por Sociedade em Conta de Participação (SCP), somente poderá ser compensado com o lucro real decorrente da mesma SCP. É vedada a compensação de prejuízos fiscais e lucros entre duas ou mais SCP, ou entre estas e o sócio ostensivo.","O prejuízo fiscal apurado por uma Sociedade em Conta de Participação (SCP) só pode ser compensado com o lucro real gerado **pela própria SCP**. Não é permitido compensar esse prejuízo com lucros ou prejuízos de outras SCPs, nem com os resultados do sócio ostensivo. Assim, a compensação está restrita ao lucro real da mesma sociedade em conta de participação."
"A pessoa jurídica que tiver prejuízo fiscal de períodos de apuração anteriores  devidamente apurado e controlado no Lalur, vindo a se submeter à tributação  utilizando-se de outra base que não a do lucro real, perderá o direito de  compensar este prejuízo?","O direito à compensação dos prejuízos fiscais, desde que estejam devidamente apurados e controlados na parte B do Lalur, somente poderá ser exercido quando a pessoa jurídica for tributada com base no lucro real, pois quando a forma de tributação for outra não há que se falar em apurar ou compensar prejuízos fiscais. Esse direito, entretanto, não será prejudicado ainda que o contribuinte possa, em algum período de apuração, ter sido tributado com base no lucro presumido ou arbitrado. Assim, no período-base em que retornar à tributação com base no lucro real poderá compensar o prejuízo fiscal constante no Lalur, Parte B, observada a legislação vigente à época da compensação.","Sim. O prejuízo fiscal registrado em períodos anteriores só pode ser compensado enquanto a empresa estiver tributada pelo regime de **lucro real**. Se a pessoa jurídica optar por outro regime – por exemplo, o lucro presumido – perde o direito de utilizar esse saldo de prejuízo fiscal. Só será possível compensá‑lo novamente caso a empresa volte ao regime de lucro real, observando os prazos e as normas aplicáveis à compensação."
A absorção na escrituração comercial de prejuízos contábeis impede a  compensação dos prejuízos fiscais?,"A absorção na escrituração comercial de prejuízos contábeis apurados mediante débito à conta de lucros acumulados, de reservas de lucros ou de capital, ao capital social, ou à conta de sócios, matriz ou titular de empresa individual, não impede a compensação dos prejuízos fiscais.","Não. A simples absorção, na escrituração comercial, dos prejuízos contábeis não impede a sua compensação na esfera fiscal. A compensação dos prejuízos fiscais segue as regras previstas no Regulamento do Imposto de Renda (art. 172, art. 347, etc.) e pode ser efetuada independentemente de como o prejuízo tenha sido tratado nas demonstrações contábeis, desde que o procedimento respeite os princípios contábeis aceitos e a legislação tributária.

Entretanto, a forma como o prejuízo é absorvido pode influenciar o cálculo do lucro real e da correção monetária. Quando a absorção é feita como aporte de capital (há crédito do sócio que compensa o débito), o procedimento é considerado regular e não gera impedimento à compensação fiscal. Já se a absorção for feita sem a existência de crédito suficiente – ou seja, debitando a conta do sócio sem contrapartida real – o lançamento é considerado inadequado; nesse caso o valor indevidamente acrescido ao patrimônio líquido deverá ser excluído do cálculo da correção monetária e pode afetar a apuração do imposto devido.

Portanto, a absorção contábil em si não impede a compensação dos prejuízos fiscais, mas deve ser realizada de acordo com as normas contábeis e tributárias para que não haja distorções no cálculo do lucro real e do imposto de renda."
"A pessoa jurídica que explora atividade rural e que tenha utilizado o benefício  fiscal da depreciação incentivada, ao mudar para o regime de tributação do lucro  presumido ou arbitrado deve adicionar à base de cálculo do imposto de renda o  saldo dessa depreciação?","Não. A reversão da depreciação incentivada que deve ser adicionado ao lucro líquido para determinação do lucro real e controlada na Parte B do e-Lalur e na Parte B do e- Lacs, não é a decorrente de tributação diferida, uma vez que a adição se impõe em virtude de anular os efeitos decorrentes da depreciação normal consignada na escrituração comercial da pessoa jurídica rural. No regime de tributação do lucro presumido ou arbitrado, prescinde-se da escrita regular, e, em consequência, não há o aludido efeito de depreciação normal a ser compensado pela adição.","Sim. Ao optar pelo regime de lucro presumido ou arbitrado, a pessoa jurídica rural não pode manter nenhum incentivo fiscal relativo à atividade. Portanto, o valor da depreciação incentivada deve ser revertido, ou seja, o saldo dessa depreciação deve ser adicionado à base de cálculo do Imposto de Renda."
Pessoa jurídica que retornar ao lucro real poderá fazer jus à depreciação  acelerada incentivada?,"Sim. Retornando à tributação com base no lucro real a pessoa jurídica deverá adicionar o encargo de depreciação normal registrado na escrituração comercial, relativo a bens já totalmente depreciados, ao resultado da atividade rural, efetuando a baixa do respectivo valor no saldo da depreciação incentivada controlado na Parte B do e-Lalur e do e-Lacs.","Não. Quando a pessoa jurídica rural volta a tributar pelo lucro real, o benefício da depreciação acelerada incentivada deixa de ser aplicado. Nesse caso, ela deve acrescentar ao resultado líquido do período o encargo de depreciação normal registrado na escrituração comercial (relativo aos bens que já foram totalmente depreciados com a depreciação incentivada) e dar baixa do saldo da depreciação incentivada. Assim, o tratamento passa a ser o da depreciação normal, não mais o da depreciação acelerada incentivada."
"Como deverá proceder a pessoa jurídica que explora atividade rural com  tributação pelo lucro real e, posteriormente, venha a optar pela tributação com  base no lucro presumido ou arbitrado, e vier a alienar o bem depreciado com o  incentivo fiscal?","A pessoa jurídica rural que tiver usufruído o benefício fiscal da depreciação acelerada incentivada, vindo, posteriormente, a ser tributada pelo lucro presumido ou arbitrado, caso aliene o bem depreciado com o incentivo durante a permanência nesses regimes, deverá adicionar à base de cálculo para determinação do lucro presumido ou arbitrado o saldo remanescente da depreciação não realizada.","A pessoa jurídica rural que, inicialmente, tributa pelo lucro real e usufrui da depreciação acelerada incentivada deve observar que, ao mudar para o regime de tributação pelo lucro presumido (ou arbitrado) e alienar o bem que foi depreciado com o incentivo, o valor da depreciação que ainda não foi efetivamente realizado tem de ser reintegrado à base de cálculo desse novo regime.

**Procedimento a ser adotado**

1. **Identificar o saldo de depreciação não realizado**  
   - Calcule a depreciação total que poderia ser reconhecida sobre o bem segundo o incentivo (percentual acelerado previsto).  
   - Subtraia da totalidade o montante já depreciado nas declarações de lucro real.  
   - O resultado será o “saldo remanescente da depreciação não realizada”.

2. **Adicionar esse saldo à base de cálculo do lucro presumido ou arbitrado**  
   - No período em que ocorrer a alienação do bem, inclua o valor encontrado no passo 1 como um ajuste positivo na receita/bruto que servirá de base para a aplicação do percentual de presunção (ou para o cálculo do lucro arbitrado).  
   - Esse ajuste aumenta a base de cálculo do IRPJ e da CSLL, de modo que o imposto será pago sobre o valor total, inclusive da parte da depreciação ainda não reconhecida.

3. **Apurar o imposto**  
   - Aplique, sobre a nova base de cálculo, o percentual de presunção correspondente à atividade rural (por exemplo, 8 % para IRPJ e 12 % para CSLL, ou os percentuais que se aplicarem ao caso).  
   - Caso o regime seja o arbitrado, utilize o lucro arbitrado previsto na legislação, já acrescido do ajuste de depreciação não realizada.

4. **Registrar a operação**  
   - Na escrituração contábil e fiscal, registre a alienação do bem, o ajuste de depreciação não realizada e o efeito sobre a base de cálculo, para que a Receita Federal possa verificar a regularidade do procedimento.

Em resumo, ao mudar do lucro real para o lucro presumido (ou arbitrado) e vender o bem que recebeu o benefício de depreciação acelerada, a empresa deve **somar à base de cálculo do novo regime o saldo da depreciação ainda não realizada**, garantindo que esse valor seja tributado no momento da alienação."
Poderá haver mudança da opção para o contribuinte que já efetuou o  recolhimento da primeira quota ou de quota única com base no lucro  presumido?,"Como regra, não há a possibilidade de mudança. A opção pela tributação com base no lucro presumido será definitiva em relação a todo o ano-calendário. Todavia, abre-se exceção quando ocorrer qualquer das hipóteses de arbitramento previstas na legislação tributária, situação em que a pessoa jurídica poderá, desde que conhecida a receita bruta, determinar o lucro tributável segundo as regras relativas ao regime de tributação com base no lucro arbitrado.","Não. Uma vez efetuado o pagamento da primeira quota ou da quota única do Imposto de Renda com base no lucro presumido, a opção torna‑se definitiva para todo o ano‑calendário, não sendo possível alterá‑la durante esse período."
A pessoa jurídica que optar pelo lucro presumido poderá em algum período de  apuração trimestral ser tributada com base no lucro real?,"Sim. Na hipótese de haver pago o imposto com base no lucro presumido e, em relação ao mesmo ano-calendário, incorrer em situação de obrigatoriedade de apuração pelo lucro real por ter auferido lucros, rendimentos ou ganhos de capital oriundos do exterior, deverá apurar o IRPJ e a CSLL sob o regime de apuração pelo lucro real trimestral a partir, inclusive, do trimestre da ocorrência do fato. Tal situação também é possível de ocorrer na hipótese de exclusão do Refis de empresa incluída neste programa como sendo do lucro presumido, embora obrigada ao lucro real.","Sim. Se a pessoa jurídica, embora tenha optado pelo lucro presumido, auferir lucros, rendimentos ou ganhos de capital provenientes do exterior que a coloquem na situação de obrigatoriedade de apuração pelo lucro real, ela deverá mudar para o regime de lucro real trimestral a partir do trimestre em que o fato ocorreu. Assim, pode ser tributada com base no lucro real em um período de apuração trimestral."
"Pessoa Jurídica que apresentou declaração com base no lucro presumido  poderá, após a entrega, pedir retificação para efeito de declarar pelo lucro real?","Após a entrega da declaração de informações com base no lucro presumido, não há mais como o contribuinte alterar a sua opção. Entretanto, será admitida a retificação da declaração quando o contribuinte comprovar ter exercido irregularmente a opção pelo lucro presumido, na hipótese em que a legislação fiscal expressamente torne obrigatória a sua tributação com base no lucro real; ou, ainda, quando for constatado tal fato por meio de procedimento de ofício, o qual poderá adotar a tributação com base no lucro real quando exigido por lei, ou o lucro arbitrado, dependendo do caso.","Não. A retificação da ECF não pode ter por objetivo a mudança do regime de tributação; só é admitida a alteração para lucro arbitrado nos casos previstos em lei. Portanto, uma pessoa jurídica que entregou a declaração com base no lucro presumido não pode retificá‑la para passar a lucro real."
"A pessoa jurídica optante pelo lucro presumido que mantiver escrituração  regular e apurar lucro contábil poderá utilizá-lo como reserva livre para aumento  de capital, sem ônus tributário (voltando ou não à tributação pelo lucro real)?","Na hipótese de apuração de lucro contábil, a pessoa jurídica poderá utilizar o montante desse lucro como reserva livre para aumento de capital. Entretanto, não poderá utilizar a esse título todo o montante do lucro contábil, devendo dele diminuir o valor do imposto de renda apurado com base no lucro presumido, inclusive adicional, o valor das contribuições (CSLL, Cofins e PIS/Pasep), bem assim os valores que forem distribuídos a título de lucros ao seu titular, sócio ou acionista.","Sim. A empresa que opta pelo regime de lucro presumido pode manter escrituração contábil regular e apurar o lucro contábil. Esse lucro pode ser destinado a reservas de capital – por exemplo, reserva livre para aumento de capital – sem que haja incidência de imposto de renda, adicional ou contribuição social, desde que o valor não seja distribuído como dividendos.  

A tributação no lucro presumido incide apenas sobre a base de cálculo presumida; os valores que excedem essa base (ou que são mantidos como reserva) não são tributados. Portanto, a empresa pode reter o lucro contábil como reserva livre e utilizá‑lo para aumento de capital sem ônus tributário, independentemente de, no futuro, permanecer no lucro presumido ou migrar para o regime de lucro real. O eventual retorno ao lucro real não gera tributação retroativa sobre a reserva já constituída."
De quais incentivos fiscais do IRPJ as empresas que optarem pelo lucro  presumido poderão se utilizar?,Do imposto apurado com base no lucro presumido não é permitida qualquer dedução a título de incentivo fiscal.,"As empresas que optam pelo regime de lucro presumido não podem utilizar nenhum incentivo fiscal do IRPJ.  O imposto devido pode ser reduzido apenas pelo crédito do imposto pago ou retido na fonte sobre as receitas que fizeram parte da base de cálculo, sendo vedada qualquer dedução a título de incentivo fiscal."
Como poderá ser compensado o imposto pago a maior no período de apuração?,"No caso em que o valor retido na fonte ou já pago pelo contribuinte for maior que o imposto devido no período de apuração trimestral, a diferença a maior poderá ser compensada com o imposto relativo aos períodos de apuração subsequentes. ","O imposto retido na fonte ou pago que for superior ao devido pode ser utilizado para compensar débitos próprios, nos termos estabelecidos no art. 940."
O que poderá acontecer à pessoa jurídica que optar indevidamente ou deixar de  cumprir alguma das condições estabelecidas para opção pelo lucro presumido?,"Inicialmente será verificada a possibilidade de apuração da base de cálculo do imposto de renda pelo lucro real, caso a empresa mantenha escrituração regular com base nas leis comerciais e fiscais. Na impossibilidade de adoção de tal procedimento, deverá ser arbitrado o lucro da pessoa jurídica no respectivo período de apuração.","A pessoa jurídica que optar indevidamente pelo lucro presumido – ou que não cumprir as condições exigidas para essa opção – terá o imposto de renda, devido trimestralmente, calculado com base no **lucro arbitrado**. Ou seja, em vez de ser tributada pelo regime de lucro presumido, a Receita Federal determinará a tributação pelo critério de lucro arbitrado, que pode resultar em um valor de imposto maior e na necessidade de recolhimento retroativo, acrescido de juros e eventuais multas."
Como será manifestada pelo contribuinte a tributação com base no lucro  arbitrado?,"A tributação com base no lucro arbitrado será manifestada mediante o pagamento da primeira quota ou da quota única do imposto devido, correspondente ao período de apuração trimestral em que o contribuinte, conhecendo sua receita bruta, verificou que incidiu em uma das hipóteses que ensejam o arbitramento de seu lucro.","O contribuinte manifestará a tributação optando pela apuração do imposto de renda com base no lucro arbitrado, abrangendo todo o ano‑calendário. Essa opção será formalizada na sua declaração, indicando que o cálculo do imposto será feito segundo o lucro arbitrado e, caso haja trimestres não submetidos a esse regime e a empresa possua escrituração que comprove o lucro real, esses períodos serão tributados pelo lucro real. O imposto apurado dessa forma deverá ser pago até o último dia útil do mês subsequente ao encerramento de cada período de apuração."
"Em caso de arbitramento do lucro, ficam as pessoas jurídicas dispensadas das  penalidades e da comprovação da origem das receitas recebidas?","Não. Mesmo sendo tributadas com base no lucro arbitrado, persiste a obrigatoriedade de comprovação das receitas efetivamente recebidas ou auferidas. O arbitramento de lucro é uma forma de apuração da base de cálculo do imposto, e não uma sanção. Assim, sua utilização não afasta a aplicação das penalidades cabíveis, como as decorrentes do descumprimento da legislação tributária em relação às obrigações acessórias.",Não. O arbitramento do lucro não exime as pessoas jurídicas das penalidades previstas nem da obrigação de comprovar a origem das receitas recebidas. As sanções cabíveis continuam a ser aplicáveis.
Como a pessoa jurídica que apura o Imposto sobre a Renda com base na  estimativa de lucro mensal pode compensar o imposto pago indevidamente ou  a maior em relação ao apurado com base na estimativa de lucro no respectivo  mês?,"Os valores do IRPJ e da CSLL pagos e que excederem os apurados com base na estimativa de lucro no respectivo mês somente podem ser utilizados no final do período de apuração em que houve o pagamento indevido ou maior que o devido para: a) dedução do IRPJ ou da CSLL; b) ou compor o saldo negativo de IRPJ ou de CSLL. No caso de pagamento calculado com base na estimativa de lucro mensal, o final do período de apuração é, em regra, 31 de dezembro. Excepcionalmente, no caso de pessoas jurídicas submetidas aos seguintes eventos, o final do período de apuração será a data do evento: a) incorporação, fusão ou cisão; b) extinção da pessoa jurídica, pelo encerramento da liquidação.","A pessoa jurídica que apura o IRPJ (ou a CSLL) com base na estimativa de lucro mensal e que tenha sofrido retenção indevida ou a maior pode compensar esse valor da seguinte forma:

1. **Dedução no próprio período de apuração** – o valor retido a maior pode ser abatido do IRPJ ou da CSLL que for devido ao final do mês em que ocorreu a retenção. Ou seja, ao calcular o imposto a pagar naquele período, a empresa subtrai o crédito resultante da retenção indevida.

2. **Compensação com saldo negativo** – se, após a dedução, ainda houver crédito (saldo negativo) de IRPJ ou CSLL, esse saldo pode ser mantido e utilizado para compensar débitos futuros do mesmo tributo. O crédito pode ser usado em períodos subsequentes até que seja integralmente aproveitado.

Portanto, a compensação ocorre primeiramente mediante a dedução do imposto devido no mês da retenção e, caso reste crédito, ele pode ser incorporado ao saldo negativo para ser utilizado em períodos posteriores."
"Como a pessoa jurídica que apura o IRPJ com base na estimativa de lucro mensal  pode compensar o Imposto sobre a Renda Retido na Fonte (IRRF), retido  indevidamente ou a maior que o devido?","Os valores do IRRF e da CSLL retidos na fonte e que excederem os apurados com base na estimativa de lucro no respectivo mês somente podem ser utilizados no final do período de apuração em que houve a retenção para: a) dedução do IRPJ ou da CSLL; b) ou compor o saldo negativo de IRPJ ou de CSLL. No caso de pagamento calculado com base na estimativa de lucro mensal, o final do período de apuração é, em regra, 31 de dezembro. Excepcionalmente, no caso de pessoas jurídicas submetidas aos seguintes eventos, o final do período de apuração será a data do evento: a) incorporação, fusão ou cisão; b) extinção da pessoa jurídica, pelo encerramento da liquidação.","A pessoa jurídica que apura o IRPJ com base na estimativa de lucro mensal pode compensar o IRRF retido indevidamente ou a maior da seguinte forma:

1. **Dedução no próprio período de apuração** – O valor retido a maior pode ser abatido do IRPJ devido ao final do período de apuração em que a retenção ocorreu. Ou seja, ao calcular o IRPJ a pagar naquele mês (ou trimestre, conforme a periodicidade adotada), o contribuinte subtrai o montante retido a maior.

2. **Compensação como saldo negativo** – Caso o valor retido seja superior ao IRPJ devido naquele período, o excedente gera um saldo negativo de IRPJ. Esse saldo pode ser utilizado para compensar IRPJ a pagar em períodos subsequentes, até que seja integralmente absorvido.

Portanto, a compensação se dá exclusivamente por meio da dedução do IRPJ do próprio período de apuração ou pela formação de saldo negativo a ser usado em períodos futuros, não sendo possível solicitar restituição direta do valor retido a maior."
A base de cálculo negativa da CSLL poderá ser compensada com resultados  apurados em períodos subsequentes?,"Sim. A base de cálculo da CSLL, quando negativa, poderá ser compensada até o limite de 30% dos resultados apurados em períodos subsequentes, ajustados pelas adições e exclusões previstas na legislação.","Sim. A base de cálculo negativa da CSLL pode ser compensada cumulativamente com a base de cálculo negativa apurada até 31 de dezembro de 1994 e com o resultado do período de apuração ajustado pelas adições e exclusões previstas na legislação, nos anos‑calendário subsequentes, observando o limite máximo de redução de trinta por cento."
Os rendimentos e ganhos de capital auferidos no exterior sujeitam-se à  incidência da CSLL?,"Sim. O art. 21 da MP nº 2.158-35, de 2001, determina que os lucros, rendimentos e ganhos de capital auferidos no exterior ficam sujeitos à incidência da CSLL, observadas as normas de tributação universal. O parágrafo único do mencionado artigo, por seu turno, preconiza que o saldo do imposto de renda pago no exterior, que exceder o valor compensável com o IRPJ devido no Brasil, poderá ser compensado com a CSLL devida em virtude da adição, à sua base de cálculo, dos lucros oriundos do exterior, até o limite acrescido em decorrência dessa adição.","Sim. Os lucros, rendimentos e ganhos de capital auferidos no exterior são tributáveis pela CSLL, observadas as normas de tributação universal previstas nas leis citadas."
O registro da CSLL como despesa afetará o cálculo do lucro da exploração?,"A CSLL será adicionada ao lucro líquido do período de apuração, antes da provisão para o imposto de renda, para efeito de determinação do lucro da exploração, que servirá de base de cálculo de incentivos fiscais.","Não. Embora a CSLL seja lançada como despesa, ao determinar o lucro da exploração o valor da CSLL devida – após a compensação prevista – deve ser adicionado novamente ao lucro líquido. Assim, o registro da CSLL como despesa não reduz o lucro da exploração, pois o montante será reintegrado ao cálculo."
"O valor correspondente à CSLL será considerado como despesa dedutível, para  efeito de determinação do lucro real?","Não. O valor da CSLL não pode ser deduzido para efeito da determinação do lucro real, nem da sua própria base de cálculo. O valor da CSLL que for considerado como custo ou despesa deverá ser adicionado ao lucro líquido para efeito de determinação do lucro real.","Não. O valor da CSLL não pode ser deduzido para a determinação do lucro real; ao contrário, ele deve ser adicionado ao lucro líquido do período de apuração."
Quais as pessoas jurídicas que têm seu ingresso permitido nas sociedades  cooperativas?,Em situações específicas é possível o ingresso de pessoa jurídica nas sociedades cooperativas de pescas e nas cooperativas constituídas por produtores rurais ou extrativistas que pratiquem as mesmas atividades econômicas das pessoas físicas associadas. ,"As pessoas jurídicas podem ser admitidas nas cooperativas nas seguintes situações:

* **Cooperativas de pesca e cooperativas constituídas por produtores rurais ou extrativistas** – podem ingressar as pessoas jurídicas que exercem **as mesmas atividades econômicas** praticadas pelos associados pessoa física dessas cooperativas.

* **Cooperativas de eletrificação, irrigação e telecomunicações** – podem ingressar as pessoas jurídicas que estejam **localizadas na área de operação** da respectiva cooperativa.

Essas admissões são vedadas para agentes de comércio e empresários que atuem no mesmo campo econômico da cooperativa."
"Se o sujeito passivo não atender, no prazo estipulado, à intimação para prestar  esclarecimentos, apresentar os arquivos ou sistemas de que tratam os arts. 11 a  13 da Lei 8.218/91 ou a documentação técnica de que trata o art. 38 da Lei  9.430/96, quais são os percentuais de multa a serem aplicados?","Nesse caso caberá multa de ofício de 112,5% se o sujeito, além de não ter atendido à intimação, não pagou o débito ou não apresentou declaração. Ou de 225% se o sujeito, além dos motivos que ensejariam a aplicação da multa de 112,5%, incorrer também em crime contra a ordem tributária, de sonegação, fraude ou conluio. Esses percentuais correspondem à multa de 75% (Lei 9.430, art. 44, I) aumentada de 50% (75% x 1,5 = 112,5%), ou à multa de 150% (Lei 9.430, art. 44, § 1º) aumentada de 50% (150% x 1,5 = 225%).","O percentual de multa será de **112,5 %** (setenta e cinco por cento acrescido de metade desse valor) sobre a totalidade ou a diferença do imposto ou contribuição objeto do lançamento de ofício."
"Qual o regime de tributação da pessoa jurídica que auferir lucros, rendimentos  e ganhos de capital do exterior?","A pessoa jurídica que auferir lucros, rendimentos ou ganhos de capital do exterior fica obrigada à tributação com base no lucro real, a partir, inclusive, do trimestre de sua ocorrência.","A pessoa jurídica que obtiver lucros, rendimentos ou ganhos de capital provenientes do exterior está obrigada a adotar o regime de tributação do **Lucro Real**."
"Se o contribuinte for optante do lucro presumido e, em algum período auferir  lucros, rendimentos e ganhos de capital do exterior?","A pessoa jurídica que houver pago o imposto com base no lucro presumido e que, em relação ao mesmo ano-calendário, incorrer em situação de obrigatoriedade de apuração pelo lucro real por ter auferido lucros, rendimentos ou ganhos de capital oriundos do exterior, deverá apurar o imposto sobre a renda de pessoa jurídica (IRPJ) e a contribuição social sobre o lucro líquido (CSLL) sob o regime de apuração pelo lucro real trimestral a partir, inclusive, do trimestre da ocorrência do fato. 555","O contribuinte que normalmente tributa pelo lucro presumido, ao perceber lucros, rendimentos ou ganhos de capital provenientes do exterior, deixa de permanecer no regime do lucro presumido. A partir do trimestre em que esses rendimentos são auferidos, ele passa a ser obrigado a apurar o IRPJ e a CSLL pelo regime do lucro real, com apuração trimestral, inclusive no próprio trimestre em que ocorreu o fato gerador. Assim, mesmo que tenha pago tributos anteriormente com base no lucro presumido, a ocorrência de receitas do exterior obriga a mudança para o lucro real a partir desse momento."
Como serão tributados no Brasil os lucros auferidos no exterior por intermédio  de filiais e sucursais da pessoa jurídica no Brasil?,"Para fins de apuração do lucro real e da base de cálculo da CSLL, os lucros auferidos por filiais e sucursais no exterior serão adicionados integralmente ao lucro líquido da pessoa jurídica no Brasil em 31 de dezembro do ano-calendário em que tiverem sido disponibilizados.","Os lucros obtidos no exterior por meio de filiais, sucursais, controladas (diretas ou indiretas) ou coligadas são incluídos na determinação do **lucro real** e da **base de cálculo da CSLL** da pessoa jurídica domiciliada no Brasil.  

- Esses resultados são computados no balanço fechado em **31 de dezembro** do ano‑calendário em que foram disponibilizados para a empresa brasileira (ou na data de encerramento ou alienação, conforme o caso).  
- O resultado deve ser apurado segundo as normas contábeis do país onde a filial/sucursal está situada, antes de qualquer tributação estrangeira sobre o lucro.  
- Na ausência de normas contábeis locais, aplicam‑se os princípios contábeis geralmente aceitos no Brasil.  

Assim, os lucros estrangeiros são tributados no Brasil como parte do lucro real da empresa, incidindo o IRPJ e a CSLL sobre eles na data de sua disponibilização."
Quando se consideram disponibilizados os lucros auferidos no exterior por  intermédio filiais e sucursais da pessoa jurídica?,Consideram-se disponibilizados na data do balanço no qual tiverem sido apurados.,Os lucros auferidos no exterior por meio de filiais ou sucursais são considerados disponibilizados para a pessoa jurídica no Brasil na data do balanço em que esses lucros foram apurados.
Os resultados auferidos por filiais e sucursais podem ser consolidados?,"Desde que as filiais e sucursais sejam domiciliadas num mesmo país, e, tendo a matriz no Brasil indicado uma dessas filiais ou sucursais como entidade líder, os resultados poderão ser consolidados por país, e os prejuízos de uma poderão ser compensados com os lucros da outra.","Sim. Quando as filiais ou sucursais estão domiciliadas no mesmo país e a matriz no Brasil designa uma delas como entidade líder, os resultados podem ser consolidados por país, permitindo a compensação de prejuízos de uma com os lucros da outra."
"Como deverão ser convertidos os lucros auferidos no exterior por intermédio de  filiais, sucursais, controladas ou coligadas?","Os lucros auferidos no exterior por intermédio de filiais, sucursais, controladas ou coligadas serão convertidos em Reais pela taxa de câmbio, para venda, do dia das demonstrações financeiras em que tenham sido apurados os correspondentes lucros.","Os lucros auferidos no exterior, por meio de filiais, sucursais, controladas ou coligadas, devem ser convertidos para reais utilizando a taxa de câmbio da moeda do país de origem fixada para venda pelo Banco Central do Brasil, correspondente à data de levantamento do balanço da controlada direta ou indireta.  

Se a moeda do país de origem não possuir cotação no Brasil, o valor deve ser convertido primeiro em dólares dos Estados Unidos da América e, em seguida, em reais."
