Q,A,A_model
A pessoa jurídica que optar pelo lucro presumido poderá em algum período de  apuração trimestral ser tributada com base no lucro real?,"Sim. Na hipótese de haver pago o imposto com base no lucro presumido e, em relação ao mesmo ano-calendário, incorrer em situação de obrigatoriedade de apuração pelo lucro real por ter auferido lucros, rendimentos ou ganhos de capital oriundos do exterior, deverá apurar o IRPJ e a CSLL sob o regime de apuração pelo lucro real trimestral a partir, inclusive, do trimestre da ocorrência do fato. Tal situação também é possível de ocorrer na hipótese de exclusão do Refis de empresa incluída neste programa como sendo do lucro presumido, embora obrigada ao lucro real.","Sim. Se a pessoa jurídica que houver pago o imposto com base no lucro presumido incorrer em situação de obrigatoriedade de apuração pelo lucro real por ter auferido lucros, rendimentos ou ganhos de capital oriundos do exterior em relação ao mesmo ano-calendário, ela deverá apurar o IRPJ e a CSLL sob o regime de apuração pelo lucro real trimestral a partir, inclusive, do trimestre da ocorrência do fato."
"Pessoa Jurídica que apresentou declaração com base no lucro presumido  poderá, após a entrega, pedir retificação para efeito de declarar pelo lucro real?","Após a entrega da declaração de informações com base no lucro presumido, não há mais como o contribuinte alterar a sua opção. Entretanto, será admitida a retificação da declaração quando o contribuinte comprovar ter exercido irregularmente a opção pelo lucro presumido, na hipótese em que a legislação fiscal expressamente torne obrigatória a sua tributação com base no lucro real; ou, ainda, quando for constatado tal fato por meio de procedimento de ofício, o qual poderá adotar a tributação com base no lucro real quando exigido por lei, ou o lucro arbitrado, dependendo do caso.","Não. A retificação da ECF não é admitida quando tiver por objetivo a mudança do regime de tributação. Portanto, a pessoa jurídica que apresentou a declaração com base no lucro presumido não pode retificá-la para declarar pelo lucro real."
"A pessoa jurídica optante pelo lucro presumido que mantiver escrituração  regular e apurar lucro contábil poderá utilizá-lo como reserva livre para aumento  de capital, sem ônus tributário (voltando ou não à tributação pelo lucro real)?","Na hipótese de apuração de lucro contábil, a pessoa jurídica poderá utilizar o montante desse lucro como reserva livre para aumento de capital. Entretanto, não poderá utilizar a esse título todo o montante do lucro contábil, devendo dele diminuir o valor do imposto de renda apurado com base no lucro presumido, inclusive adicional, o valor das contribuições (CSLL, Cofins e PIS/Pasep), bem assim os valores que forem distribuídos a título de lucros ao seu titular, sócio ou acionista.","Sim. De acordo com a regra prevista para a hipótese do § 2º do art. 51 da IN nº 11/1996, a parcela dos lucros que exceder o valor da base de cálculo do imposto (ou seja, o lucro contábil apurado na escrituração regular que supere o lucro presumido) será distribuída sem a incidência do imposto de renda. Esse valor é determinado deduzindo-se do lucro líquido do período, após o imposto de renda, o valor correspondente ao lucro presumido. 

Portanto, os lucros apurados contabilmente que excederem o lucro presumido são isentos da incidência do imposto de renda na distribuição. Como a referida norma garante que essa parcela excedente pode ser distribuída sem ônus tributário (sem incidência do imposto), ela pode ser utilizada livremente pela pessoa jurídica, inclusive como reserva para aumento de capital, independentemente de a empresa voltar ou não ao regime de tributação pelo lucro real."
De quais incentivos fiscais do IRPJ as empresas que optarem pelo lucro  presumido poderão se utilizar?,Do imposto apurado com base no lucro presumido não é permitida qualquer dedução a título de incentivo fiscal.,Nenhuma. A legislação veda expressamente qualquer dedução a título de incentivo fiscal do imposto sobre a renda devido pelas pessoas jurídicas.
Como poderá ser compensado o imposto pago a maior no período de apuração?,"No caso em que o valor retido na fonte ou já pago pelo contribuinte for maior que o imposto devido no período de apuração trimestral, a diferença a maior poderá ser compensada com o imposto relativo aos períodos de apuração subsequentes. ","A diferença poderá ser utilizada na compensação de débitos próprios, nos termos estabelecidos no art. 940."
O que poderá acontecer à pessoa jurídica que optar indevidamente ou deixar de  cumprir alguma das condições estabelecidas para opção pelo lucro presumido?,"Inicialmente será verificada a possibilidade de apuração da base de cálculo do imposto de renda pelo lucro real, caso a empresa mantenha escrituração regular com base nas leis comerciais e fiscais. Na impossibilidade de adoção de tal procedimento, deverá ser arbitrado o lucro da pessoa jurídica no respectivo período de apuração.",A pessoa jurídica terá o imposto sobre a renda devido trimestralmente determinado com base nos critérios do lucro arbitrado.
Como será manifestada pelo contribuinte a tributação com base no lucro  arbitrado?,"A tributação com base no lucro arbitrado será manifestada mediante o pagamento da primeira quota ou da quota única do imposto devido, correspondente ao período de apuração trimestral em que o contribuinte, conhecendo sua receita bruta, verificou que incidiu em uma das hipóteses que ensejam o arbitramento de seu lucro.","A tributação com base no lucro arbitrado será manifestada pelo contribuinte mediante o pagamento do imposto sobre a renda correspondente, desde que conhecida a receita bruta e ocorridas as hipóteses legais previstas. Esse pagamento terá por vencimento o último dia útil do mês subsequente ao do encerramento de cada período de apuração."
"Em caso de arbitramento do lucro, ficam as pessoas jurídicas dispensadas das  penalidades e da comprovação da origem das receitas recebidas?","Não. Mesmo sendo tributadas com base no lucro arbitrado, persiste a obrigatoriedade de comprovação das receitas efetivamente recebidas ou auferidas. O arbitramento de lucro é uma forma de apuração da base de cálculo do imposto, e não uma sanção. Assim, sua utilização não afasta a aplicação das penalidades cabíveis, como as decorrentes do descumprimento da legislação tributária em relação às obrigações acessórias.","Não, em caso de arbitramento do lucro, as pessoas jurídicas não ficam dispensadas das penalidades cabíveis. Quanto à comprovação da origem das receitas recebidas, a informação não é clara no contexto fornecido, não sendo possível afirmar se há ou não dispensa."
Como a pessoa jurídica que apura o Imposto sobre a Renda com base na  estimativa de lucro mensal pode compensar o imposto pago indevidamente ou  a maior em relação ao apurado com base na estimativa de lucro no respectivo  mês?,"Os valores do IRPJ e da CSLL pagos e que excederem os apurados com base na estimativa de lucro no respectivo mês somente podem ser utilizados no final do período de apuração em que houve o pagamento indevido ou maior que o devido para: a) dedução do IRPJ ou da CSLL; b) ou compor o saldo negativo de IRPJ ou de CSLL. No caso de pagamento calculado com base na estimativa de lucro mensal, o final do período de apuração é, em regra, 31 de dezembro. Excepcionalmente, no caso de pessoas jurídicas submetidas aos seguintes eventos, o final do período de apuração será a data do evento: a) incorporação, fusão ou cisão; b) extinção da pessoa jurídica, pelo encerramento da liquidação.","A pessoa jurídica tributada pelo lucro presumido (que apura o imposto com base na estimativa mensal) pode compensar o valor do IRPJ ou da CSLL retido indevidamente ou a maior utilizando-o apenas para deduzir o IRPJ ou a CSLL devidos ao final do período de apuração em que ocorreu a retenção, ou para compor o saldo negativo desses tributos no respectivo período."
"Como a pessoa jurídica que apura o IRPJ com base na estimativa de lucro mensal  pode compensar o Imposto sobre a Renda Retido na Fonte (IRRF), retido  indevidamente ou a maior que o devido?","Os valores do IRRF e da CSLL retidos na fonte e que excederem os apurados com base na estimativa de lucro no respectivo mês somente podem ser utilizados no final do período de apuração em que houve a retenção para: a) dedução do IRPJ ou da CSLL; b) ou compor o saldo negativo de IRPJ ou de CSLL. No caso de pagamento calculado com base na estimativa de lucro mensal, o final do período de apuração é, em regra, 31 de dezembro. Excepcionalmente, no caso de pessoas jurídicas submetidas aos seguintes eventos, o final do período de apuração será a data do evento: a) incorporação, fusão ou cisão; b) extinção da pessoa jurídica, pelo encerramento da liquidação.",A pessoa jurídica pode compensar o valor do IRRF retido indevidamente ou a maior utilizando-o somente na dedução do IRPJ devido ao final do período de apuração em que houve a retenção ou para compor o saldo negativo de IRPJ desse mesmo período.
A base de cálculo negativa da CSLL poderá ser compensada com resultados  apurados em períodos subsequentes?,"Sim. A base de cálculo da CSLL, quando negativa, poderá ser compensada até o limite de 30% dos resultados apurados em períodos subsequentes, ajustados pelas adições e exclusões previstas na legislação.","Sim, a base de cálculo negativa da CSLL poderá ser compensada cumulativamente com o resultado de períodos de apuração subsequentes, ajustado pelas adições e exclusões previstas na legislação, observado o limite máximo de redução de 30%."
Os rendimentos e ganhos de capital auferidos no exterior sujeitam-se à  incidência da CSLL?,"Sim. O art. 21 da MP nº 2.158-35, de 2001, determina que os lucros, rendimentos e ganhos de capital auferidos no exterior ficam sujeitos à incidência da CSLL, observadas as normas de tributação universal. O parágrafo único do mencionado artigo, por seu turno, preconiza que o saldo do imposto de renda pago no exterior, que exceder o valor compensável com o IRPJ devido no Brasil, poderá ser compensado com a CSLL devida em virtude da adição, à sua base de cálculo, dos lucros oriundos do exterior, até o limite acrescido em decorrência dessa adição.","Sim, os lucros, rendimentos e ganhos de capital auferidos no exterior sujeitam-se à incidência da CSLL."
O registro da CSLL como despesa afetará o cálculo do lucro da exploração?,"A CSLL será adicionada ao lucro líquido do período de apuração, antes da provisão para o imposto de renda, para efeito de determinação do lucro da exploração, que servirá de base de cálculo de incentivos fiscais.","Sim, o registro da CSLL afetará o cálculo do lucro da exploração. A CSLL devida, após a compensação com a COFINS, será adicionada ao lucro líquido para a determinação do lucro da exploração."
"O valor correspondente à CSLL será considerado como despesa dedutível, para  efeito de determinação do lucro real?","Não. O valor da CSLL não pode ser deduzido para efeito da determinação do lucro real, nem da sua própria base de cálculo. O valor da CSLL que for considerado como custo ou despesa deverá ser adicionado ao lucro líquido para efeito de determinação do lucro real.","Não, o valor correspondente à CSLL não será considerado como despesa dedutível para efeito de determinação do lucro real. Ele não poderá ser deduzido e, caso tenha sido registrado como custo ou despesa, deverá ser adicionado ao lucro líquido do respectivo período de apuração para a determinação do lucro real."
Quais as pessoas jurídicas que têm seu ingresso permitido nas sociedades  cooperativas?,Em situações específicas é possível o ingresso de pessoa jurídica nas sociedades cooperativas de pescas e nas cooperativas constituídas por produtores rurais ou extrativistas que pratiquem as mesmas atividades econômicas das pessoas físicas associadas. ,"Nas sociedades cooperativas, o ingresso de pessoas jurídicas é permitido nas seguintes situações:

- Nas cooperativas de pesca e nas constituídas por produtores rurais ou extrativistas, desde que pratiquem as mesmas atividades econômicas das pessoas físicas associadas.
- Nas cooperativas de eletrificação, irrigação e telecomunicações, desde que se localizem na respectiva área de operações da cooperativa."
"Se o sujeito passivo não atender, no prazo estipulado, à intimação para prestar  esclarecimentos, apresentar os arquivos ou sistemas de que tratam os arts. 11 a  13 da Lei 8.218/91 ou a documentação técnica de que trata o art. 38 da Lei  9.430/96, quais são os percentuais de multa a serem aplicados?","Nesse caso caberá multa de ofício de 112,5% se o sujeito, além de não ter atendido à intimação, não pagou o débito ou não apresentou declaração. Ou de 225% se o sujeito, além dos motivos que ensejariam a aplicação da multa de 112,5%, incorrer também em crime contra a ordem tributária, de sonegação, fraude ou conluio. Esses percentuais correspondem à multa de 75% (Lei 9.430, art. 44, I) aumentada de 50% (75% x 1,5 = 112,5%), ou à multa de 150% (Lei 9.430, art. 44, § 1º) aumentada de 50% (150% x 1,5 = 225%).","Os percentuais de multa serão aumentados de metade. 

Assim, a multa de 75% (sobre a totalidade ou diferença de imposto ou contribuição nos casos de falta de pagamento, falta de declaração ou declaração inexata) passará para 112,5%. 

Nos casos do § 1º, a multa de 100% passará para 150%, e a multa de 150% passará para 225%. 

A multa de 50% (exigida isoladamente sobre o valor do pagamento mensal não efetuado) passará para 75%."
"Qual o regime de tributação da pessoa jurídica que auferir lucros, rendimentos  e ganhos de capital do exterior?","A pessoa jurídica que auferir lucros, rendimentos ou ganhos de capital do exterior fica obrigada à tributação com base no lucro real, a partir, inclusive, do trimestre de sua ocorrência.",Lucro real
"Se o contribuinte for optante do lucro presumido e, em algum período auferir  lucros, rendimentos e ganhos de capital do exterior?","A pessoa jurídica que houver pago o imposto com base no lucro presumido e que, em relação ao mesmo ano-calendário, incorrer em situação de obrigatoriedade de apuração pelo lucro real por ter auferido lucros, rendimentos ou ganhos de capital oriundos do exterior, deverá apurar o imposto sobre a renda de pessoa jurídica (IRPJ) e a contribuição social sobre o lucro líquido (CSLL) sob o regime de apuração pelo lucro real trimestral a partir, inclusive, do trimestre da ocorrência do fato. 555","Se o contribuinte optante do lucro presumido auferir lucros, rendimentos ou ganhos de capital oriundos do exterior, ele será obrigado a apurar o Imposto de Renda da Pessoa Jurídica (IRPJ) e a Contribuição Social sobre o Lucro Líquido (CSLL) pelo regime de apuração do lucro real trimestral, a partir do trimestre em que ocorrer esse fato."
Como serão tributados no Brasil os lucros auferidos no exterior por intermédio  de filiais e sucursais da pessoa jurídica no Brasil?,"Para fins de apuração do lucro real e da base de cálculo da CSLL, os lucros auferidos por filiais e sucursais no exterior serão adicionados integralmente ao lucro líquido da pessoa jurídica no Brasil em 31 de dezembro do ano-calendário em que tiverem sido disponibilizados.","Os lucros auferidos no exterior por intermédio de filiais e sucursais serão computados para fins de determinação do lucro real e da base de cálculo da CSLL da pessoa jurídica domiciliada no Brasil. Essa computação ocorre no balanço levantado em 31 de dezembro do ano-calendário em que os resultados positivos tiverem sido disponibilizados para a pessoa jurídica no Brasil. O resultado no exterior deve ser apurado segundo as normas da legislação comercial do país de domicílio e antes da tributação no exterior sobre o lucro. Caso não existam normas expressas que regulem a elaboração de demonstrações financeiras no país de domicílio, elas deverão ser elaboradas observando os princípios contábeis geralmente aceitos, segundo as normas da legislação brasileira."
Quando se consideram disponibilizados os lucros auferidos no exterior por  intermédio filiais e sucursais da pessoa jurídica?,Consideram-se disponibilizados na data do balanço no qual tiverem sido apurados.,Os lucros auferidos no exterior por intermédio de filiais ou sucursais são considerados disponibilizados na data do balanço no qual tiverem sido apurados.
Os resultados auferidos por filiais e sucursais podem ser consolidados?,"Desde que as filiais e sucursais sejam domiciliadas num mesmo país, e, tendo a matriz no Brasil indicado uma dessas filiais ou sucursais como entidade líder, os resultados poderão ser consolidados por país, e os prejuízos de uma poderão ser compensados com os lucros da outra.","Sim, os resultados auferidos por filiais e sucursais domiciliadas num mesmo país podem ser consolidados, desde que a matriz no Brasil indique uma dessas filiais ou sucursais como entidade líder."
"Como deverão ser convertidos os lucros auferidos no exterior por intermédio de  filiais, sucursais, controladas ou coligadas?","Os lucros auferidos no exterior por intermédio de filiais, sucursais, controladas ou coligadas serão convertidos em Reais pela taxa de câmbio, para venda, do dia das demonstrações financeiras em que tenham sido apurados os correspondentes lucros.","Os lucros auferidos no exterior devem ser convertidos para Reais utilizando a taxa de câmbio da moeda do país de origem fixada para venda pelo Banco Central do Brasil, correspondente à data do levantamento de balanço da controlada direta ou indireta. Caso a moeda do país de origem não tenha cotação no Brasil, o valor será primeiramente convertido para Dólares dos Estados Unidos da América e, em seguida, para Reais."
"Como deve ser apurado o limite admitido de compensação do tributo pago no  exterior sobre lucros auferidos por meio de controladas, coligadas, filiais ou  sucursais?","A pessoa jurídica deverá calcular o valor: a) do imposto pago no exterior, correspondente aos lucros de cada filial, sucursal, controlada ou coligada, bem assim aos rendimentos e ganhos de capital, que foram computados na determinação do lucro real; b) do imposto sobre a renda e CSLL devidos sobre o lucro real antes e após a inclusão dos lucros auferidos no exterior. O imposto, passível de compensação, não poderá exceder o valor determinado na letra “a” anterior, nem à diferença positiva entre os valores calculados sobre o lucro real com e sem a inclusão dos referidos lucros, rendimentos ou ganhos de capital auferidos no exterior e referidos na letra “b”.","O limite admitido de compensação do tributo pago no exterior é apurado da seguinte forma:

1. Calcula-se o valor do imposto pago no exterior correspondente aos lucros de cada controlada, coligada, filial ou sucursal que foram computados na determinação do lucro real;
2. Calcula-se o valor do imposto sobre a renda (inclusive adicional) e da CSLL devidos no Brasil sobre o lucro real antes e após a inclusão dos lucros auferidos no exterior;
3. O valor passível de dedução não pode exceder o imposto pago no exterior calculado individualmente por investida, nem a diferença positiva entre os impostos devidos no Brasil apurados com e sem a inclusão dos referidos lucros.

Além disso, esse cálculo deve ser efetuado antes da compensação de prejuízo fiscal acumulado no Brasil de anos-calendário anteriores. 

Caso o lucro real seja positivo, mas inferior ao total dos lucros, rendimentos e ganhos de capital computados, o tributo passível de compensação será determinado multiplicando-se a diferença entre aquele total e o lucro real pela alíquota de 15% (se não exceder o limite de isenção do adicional) ou de 25% (se exceder). Se o tributo efetivamente pago for inferior a esse valor calculado, somente o valor pago poderá ser compensado."
"Em que momento deve ser tributado o lucro gerado por uma empresa  estrangeira, classificada pela legislação brasileira como coligada ou porfólio de  investimento sem influência nem relevância, cuja participação societária seja  detida por uma por controlada direta ou indireta da controladora brasileira?","Os lucros gerados por empresas tidas como coligadas das controladas diretas ou indiretas ou como participações em empresas de portfólio, detidas por controlada direta ou indireta domiciliadas no exterior, serão tributados pela controladora brasileira quando forem reconhecidos no balanço da controlada direta ou indireta, segundo a legislação comercial de sua jurisdição.","O lucro gerado por essa empresa estrangeira deve ser tributado no momento da apuração dos lucros pela pessoa jurídica investida no exterior, devendo ser adicionado ao lucro líquido relativo ao balanço de 31 de dezembro do ano-calendário em que os lucros tenham sido apurados. 

Isso ocorre porque, ao ser a participação societária detida por uma controlada direta ou indireta da controladora brasileira, a pessoa jurídica coligada domiciliada no Brasil é equiparada à controladora. Nessa hipótese, não se aplica a regra geral de tributação diferida, de modo que os resultados auferidos por intermédio de outra pessoa jurídica, na qual a coligada no exterior mantiver qualquer tipo de participação societária, ainda que indiretamente, são consolidados no balanço desta para fins de determinação do lucro real e da base de cálculo da CSLL da pessoa jurídica coligada no Brasil."
A variação cambial acrescida aos juros calculados com base na taxa LIBOR são  considerados dedutíveis na apuração do lucro real?,"Sim, uma vez que a referida variação cambial é um componente dos juros para o pagamento do imposto de renda diferido relativo aos lucros auferidos no exterior.","Sim, a variação cambial acrescida aos juros calculados com base na taxa LIBOR é considerada dedutível na apuração do lucro real, pois o texto legal estabelece que os juros calculados conforme o § 3º (que incluem a taxa LIBOR acrescida da variação cambial) são dedutíveis na apuração do lucro real e da base de cálculo da CSLL."
"Dos resultados das controladas diretas ou indiretas no exterior não devem  constar os resultados auferidos por outra pessoa jurídica sobre a qual a  controladora brasileira mantenha o controle direto ou indireto. Esta regra se  aplica também para a apuração do estoque de prejuízos anteriores a  01/01/2015, passiveis de compensação com lucros futuros para efeitos de  tributação no Brasil?","Em obediência à uniformidade de critério, na falta de ressalva em Lei, dos prejuízos contábeis anteriores a 2015 não devem constar resultados (lucros ou prejuízos) originados da participação em outra pessoa jurídica sobre a qual a controladora brasileira mantenha controle direto ou indireto.","A informação fornecida não especifica se a regra de exclusão dos resultados auferidos por outra pessoa jurídica controlada aplica-se à apuração do estoque de prejuízos anteriores a 01/01/2015 passíveis de compensação com lucros futuros. O texto apenas estabelece a regra geral de que os resultados das controladas diretas ou indiretas não devem conter os resultados de outra pessoa jurídica controlada, sem abordar situações de prejuízos acumulados ou marcos temporais específicos. Portanto, não é possível afirmar se a regra se aplica a esse cálculo de estoque de prejuízos."
Qual é o valor da parcela do investimento referente ao lucro ou prejuízo de  investimento no exterior que deve ser registrada na subconta de investimento?,"O valor a ser registrado na subconta de investimento é o equivalente aos lucros ou prejuízos antes da tributação no exterior sobre tais lucros ou prejuízos, assim entendido como o lucro ou prejuízo antes dos tributos sobre a renda, sejam correntes e/ou diferidos.","O valor a ser registrado na subconta é a parcela do ajuste do valor do investimento equivalente aos lucros auferidos pela controlada, direta ou indiretamente, antes da tributação no exterior sobre o lucro."
"Nos casos em que o ajuste de preço de transferência/subcapitalização é maior  que o valor do lucro auferidos no exterior, será possível “carregar” para os anos  subsequentes o valor residual do ajuste que não foi deduzido da base de IR/CSLL  no ano que foi apurado? Em caso negativo, como remover o efeito de ""dupla  tributação"" sobre a parcela do ajuste que excede o valor dos lucros?","A dedução é limitada ao valor do lucro auferido no exterior pela controlada, não havendo previsão legal, para o aproveitamento de excedente em anos posteriores.","Não, não será possível carregar o valor residual para os anos subsequentes. O § 2º, inciso III, estabelece que a dedução deve estar limitada ao valor do lucro auferido pela controlada no exterior, o que impede a dedução de um excedente e a norma não prevê a possibilidade de compensação ou ""carrego"" de saldos não utilizados para períodos futuros.

Em relação à remoção do efeito de dupla tributação sobre a parcela do ajuste que excede o valor dos lucros, as informações fornecidas não apresentam um mecanismo específico para eliminar essa dupla tributação no próprio ajuste corporal. Pelo contrário, o § 4º agrava a carga tributária sobre essa parcela excedente, ao determinar que o imposto pago no exterior, na proporção do valor do investimento que deixar de ser tributado em razão da aplicação da limitação da dedução, não poderá ser aproveitado para dedução do imposto devido no Brasil. Assim, com base exclusivamente nas informações disponíveis, não há previsão de como remover a dupla tributação sobre o excesso."
"Quais os limites aplicáveis, para a pessoa jurídica domiciliada no Brasil, nos casos  de endividamento quando o credor for pessoa física ou jurídica residente,  domiciliada ou constituída no exterior, em país ou dependência com tributação  favorecida ou sob regime fiscal privilegiado?","No caso de credor, pessoa física ou jurídica, residente, domiciliada ou constituída no exterior, em país ou dependência com tributação favorecida ou sob regime fiscal privilegiado, tanto o limite individual quanto o limite global de endividamento (somatório dos endividamentos com todas as entidades situadas naqueles países) estão limitados a 30% do valor do patrimônio líquido da pessoa jurídica residente no Brasil.","O valor total do somatório dos endividamentos com todas as entidades situadas em país ou dependência com tributação favorecida ou sob regime fiscal privilegiado não pode ser superior a 30% (trinta por cento) do valor do patrimônio líquido da pessoa jurídica residente no Brasil. Caso haja excesso em relação a esse limite, o valor dos juros relativos ao excedente será considerado despesa não necessária à atividade da empresa e não será dedutível para fins do Imposto de Renda e da Contribuição Social sobre o Lucro Líquido."
Em quais hipóteses existe a possibilidade de apropriação de créditos presumidos  da Contribuição para o PIS/Pasep e da Cofins relativos a selo de controle e  equipamentos de controle de produção?,"As pessoas jurídicas obrigadas pela RFB à utilização do selo de controle de que trata o art. 46 da Lei nº 4.502, de 30 de novembro de 1964; e dos equipamentos contadores de produção de que tratam os arts. 27 a 30 da Lei nº 11.488, de 2007, e o art. 58-T da Lei nº 10.833, de 2003, poderão deduzir da Contribuição para o PIS/PASEP ou da COFINS devidas em cada período de apuração, crédito presumido correspondente à taxa de que trata o art. 13 da Lei nº 12.995, de 2014, efetivamente paga no mesmo período","A apropriação de créditos presumidos da Contribuição para o PIS/Pasep e da Cofins relativos a selo de controle e equipamentos de controle de produção é possível nas seguintes hipóteses:

1. Quando os selos de controle forem adquiridos por fabricantes de cigarros e bebidas, bem como por importadores de bebidas, para aplicação em seus produtos;
2. Quando os equipamentos de controle de produção forem adquiridos por fabricantes de cigarros e bebidas, destinados ao controle e à fiscalização da produção.

Esses créditos presumidos são utilizados para descontar os valores devidos das referidas contribuições, compensando os custos incorridos com a aquisição desses itens exigidos para o controle e rastreamento da produção."
"De que forma devem ser apurados e registrados os créditos do art. 3º da Lei nº  10.637, de 2002, do art. 3º da Lei nº 10.833, de 2003, e do arts. 15 e 17 da Lei nº  10.865, de 2004, e os demais créditos presumidos da Contribuição para o  PIS/Pasep e da Cofins?","As pessoas jurídicas submetidas ao regime de apuração não cumulativa deverão apurar e registrar, de forma segregada, os créditos de que tratam o art. 3º da Lei nº 10.637, de 2002, o art. 3º da Lei nº 10.833, de 2003, e os arts. 15 e 17 da Lei nº 10.865, de 2004, e os créditos presumidos previstos nas Leis da Contribuição para o PIS/Pasep e da Cofins, discriminando-os em função da natureza, origem e vinculação desses créditos, observadas as normas editadas pela Secretaria da Receita Federal do Brasil.","As pessoas jurídicas submetidas ao regime de apuração não cumulativa devem apurar e registrar os referidos créditos de forma segregada, discriminando-os em função da natureza, origem e vinculação, observando as normas editadas pela Secretaria da Receita Federal do Brasil."
Quais as exclusões admitidas para efeito de apuração da base de cálculo da  Contribuição para o PIS/Pasep e da Cofins devidas pelas sociedades cooperativas  de rádio táxi?,"Além das exclusões admitidas para as sociedades cooperativas em geral, as sociedades cooperativas de rádio táxi podem ainda excluir da base de cálculo: 1) os valores repassados aos associados pessoas físicas decorrentes de serviços por eles prestados em nome da cooperativa; 2) as receitas de vendas de bens, mercadorias e serviços a associados, quando adquiridos de pessoas físicas não associadas; e 3) as receitas financeiras decorrentes de repasses de empréstimos a associados, contraídos de instituições financeiras, até o limite dos encargos a estas devidos. ","As cooperativas de rádio táxi podem excluir da base de cálculo da contribuição para PIS/Pasep e Cofins:

1. Os valores repassados aos associados pessoas físicas decorrentes de serviços por eles prestados em nome da cooperativa;
2. As receitas de vendas de bens, mercadorias e serviços a associados, quando adquiridos de pessoas físicas não associadas;
3. As receitas financeiras decorrentes de repasses de empréstimos a associados, contraídos de instituições financeiras, até o limite dos encargos a estas devidos."
"Considerando que todas as informações de interesse do fisco estão disponíveis  no SPED, a empresa vai poder eliminar os documentos físicos (em papel) que  serviram de base para a escrituração contábil e fiscal?","Todos os documentos em papel (notas fiscais, contratos, recibos, etc.) que dão suporte aos respectivos lançamentos contábeis e fiscais devem ser mantidos pelo prazo previsto nas legislações comercial e fiscal.","Não. A empresa não pode eliminar os documentos físicos. A apresentação do arquivo digital não a dispensa da guarda dos documentos que deram origem às informações, devendo mantê-los na forma e nos prazos estabelecidos pela legislação aplicável."
"Na ocorrência da adoção de novo método ou critério contábil, os contribuintes  já estão autorizados a fazer os referidos ajustes na apuração do lucro real, da  base de cálculo da CSLL, da COFINS e do PIS, até que a lei tributária regule a  matéria? Ou o contribuinte precisa de uma norma da RFB autorizando efetuar  tais ajustes?","Não. Quando houver modificação ou adoção de novo método ou critério contábil por meio de ato administrativo emitido com base em competência atribuída em lei comercial, a Secretaria Especial da Receita Federal do Brasil irá dispor sobre os procedimentos para anular os efeitos desses atos.","Os contribuintes não estão autorizados a fazer os referidos ajustes por conta própria na apuração dos tributos federais até que uma lei tributária regule a matéria. É necessária uma norma da Receita Federal do Brasil (RFB) autorizando e disciplinando os procedimentos. A própria RFB é quem deve dispor, em atos específicos, sobre os procedimentos para anular os efeitos dos atos administrativos que modificam ou adotam métodos e critérios contábeis sobre a apuração dos tributos federais."
O controle por subcontas na adoção inicial se aplica aos ativos e passivos  relativos aos contratos de arrendamento mercantil nos quais haja  transferência substancial dos riscos e benefícios inerentes à propriedade do  bem em curso na data da adoção inicial?,"Não. Para os ativos e passivos relativos aos contratos de arrendamento mercantil em curso na data da adoção inicial, nos quais haja transferência substancial dos riscos e benefícios inerentes à propriedade do bem arrendado, não se aplica o controle por subcontas de que tratam os arts. 294 a 300 da Instrução Normativa RFB n° 1.700, de 2017. O disposto acima aplica-se, inclusive, aos contratos não tipificados como arrendamento mercantil que contenham elementos contabilizados como arrendamento mercantil por força de normas contábeis e da legislação comercial. A partir da data da adoção inicial, deverá ser observado o tratamento tributário previsto nos arts. 172 a 177 da Instrução Normativa RFB n° 1.700, de 2017.","Não, o controle por subcontas não se aplica aos contratos de arrendamento mercantil em curso na data da adoção inicial nos quais haja transferência substancial dos riscos e benefícios inerentes à propriedade do bem arrendado."
O contribuinte pode efetuar a exclusão da diferença negativa entre o saldo do  ativo diferido registrado na contabilidade societária e no FCONT?,"A diferença negativa verificada na data da adoção inicial entre o valor de ativo diferido na contabilidade societária e no FCONT somente poderá ser excluída se o contribuinte evidenciar essa diferença em subconta vinculada ao ativo. A diferença poderá ser controlada de duas formas: 1) por meio da utilização de uma única subconta, sendo o lançamento a crédito na subconta e a débito na conta de ativo diferido; 2) por meio da utilização de 2 (duas) subcontas, sendo o lançamento a crédito na subconta vinculada ao ativo diferido e a débito em uma subconta auxiliar à subconta vinculada ao ativo. A diferença poderá ser excluída em cada período de apuração proporcionalmente à parcela equivalente à amortização do ativo diferido de acordo com as normas e critérios tributários vigentes em 31 de dezembro de 2007. No caso de ativo diferido não reconhecido na data da adoção inicial na contabilidade societária, mas reconhecido no FCONT, a diferença deverá ser controlada na Parte B do e-Lalur e do e-Lacs.","Sim, o contribuinte pode efetuar a exclusão da diferença negativa verificada na data da adoção inicial entre o valor do ativo diferido na contabilidade societária e no FCONT, desde que evidencie contabilmente essa diferença em subconta vinculada ao ativo, obedecidas as condições estabelecidas nos parágrafos do art. 298. A exclusão poderá ser realizada em cada período de apuração proporcionalmente à parcela equivalente à amortização do ativo diferido de acordo com as normas e critérios tributários vigentes em 31 de dezembro de 2007."
