Q,A,A_model
"Pessoa Jurídica que apresentou declaração com base no lucro presumido  poderá, após a entrega, pedir retificação para efeito de declarar pelo lucro real?","Após a entrega da declaração de informações com base no lucro presumido, não há mais como o contribuinte alterar a sua opção. Entretanto, será admitida a retificação da declaração quando o contribuinte comprovar ter exercido irregularmente a opção pelo lucro presumido, na hipótese em que a legislação fiscal expressamente torne obrigatória a sua tributação com base no lucro real; ou, ainda, quando for constatado tal fato por meio de procedimento de ofício, o qual poderá adotar a tributação com base no lucro real quando exigido por lei, ou o lucro arbitrado, dependendo do caso.","Não, pois não é admitida a retificação de ECF que tenha por objetivo a mudança do regime de tributação. A única exceção permitida para alteração de regime via retificação é para fins de adoção do lucro arbitrado."
"A pessoa jurídica optante pelo lucro presumido que mantiver escrituração  regular e apurar lucro contábil poderá utilizá-lo como reserva livre para aumento  de capital, sem ônus tributário (voltando ou não à tributação pelo lucro real)?","Na hipótese de apuração de lucro contábil, a pessoa jurídica poderá utilizar o montante desse lucro como reserva livre para aumento de capital. Entretanto, não poderá utilizar a esse título todo o montante do lucro contábil, devendo dele diminuir o valor do imposto de renda apurado com base no lucro presumido, inclusive adicional, o valor das contribuições (CSLL, Cofins e PIS/Pasep), bem assim os valores que forem distribuídos a título de lucros ao seu titular, sócio ou acionista.","Sim, a pessoa jurídica poderá utilizar o lucro contábil apurado sem ônus tributário. A norma estabelece que a parcela dos lucros que exceder o valor da base de cálculo do lucro presumido poderá ser distribuída sem a incidência do imposto, devendo esse excedente ser determinado subtraindo-se do lucro líquido do período (apurado na escrituração) o valor correspondente ao lucro presumido líquido dos tributos e contribuições devidos."
De quais incentivos fiscais do IRPJ as empresas que optarem pelo lucro  presumido poderão se utilizar?,Do imposto apurado com base no lucro presumido não é permitida qualquer dedução a título de incentivo fiscal.,"As empresas não poderão se utilizar de nenhum incentivo fiscal, pois é vedada qualquer dedução a esse título do imposto sobre a renda devido."
Como poderá ser compensado o imposto pago a maior no período de apuração?,"No caso em que o valor retido na fonte ou já pago pelo contribuinte for maior que o imposto devido no período de apuração trimestral, a diferença a maior poderá ser compensada com o imposto relativo aos períodos de apuração subsequentes. ","A diferença poderá ser utilizada na compensação de débitos próprios, nos termos estabelecidos no art. 940."
O que poderá acontecer à pessoa jurídica que optar indevidamente ou deixar de  cumprir alguma das condições estabelecidas para opção pelo lucro presumido?,"Inicialmente será verificada a possibilidade de apuração da base de cálculo do imposto de renda pelo lucro real, caso a empresa mantenha escrituração regular com base nas leis comerciais e fiscais. Na impossibilidade de adoção de tal procedimento, deverá ser arbitrado o lucro da pessoa jurídica no respectivo período de apuração.",A pessoa jurídica terá o seu imposto sobre a renda determinado com base nos critérios do lucro arbitrado.
Como será manifestada pelo contribuinte a tributação com base no lucro  arbitrado?,"A tributação com base no lucro arbitrado será manifestada mediante o pagamento da primeira quota ou da quota única do imposto devido, correspondente ao período de apuração trimestral em que o contribuinte, conhecendo sua receita bruta, verificou que incidiu em uma das hipóteses que ensejam o arbitramento de seu lucro.",Pela efetuação do pagamento do imposto sobre a renda correspondente com base no lucro arbitrado.
"Em caso de arbitramento do lucro, ficam as pessoas jurídicas dispensadas das  penalidades e da comprovação da origem das receitas recebidas?","Não. Mesmo sendo tributadas com base no lucro arbitrado, persiste a obrigatoriedade de comprovação das receitas efetivamente recebidas ou auferidas. O arbitramento de lucro é uma forma de apuração da base de cálculo do imposto, e não uma sanção. Assim, sua utilização não afasta a aplicação das penalidades cabíveis, como as decorrentes do descumprimento da legislação tributária em relação às obrigações acessórias.","Não, o arbitramento do lucro não exclui a aplicação das penalidades cabíveis."
Como a pessoa jurídica que apura o Imposto sobre a Renda com base na  estimativa de lucro mensal pode compensar o imposto pago indevidamente ou  a maior em relação ao apurado com base na estimativa de lucro no respectivo  mês?,"Os valores do IRPJ e da CSLL pagos e que excederem os apurados com base na estimativa de lucro no respectivo mês somente podem ser utilizados no final do período de apuração em que houve o pagamento indevido ou maior que o devido para: a) dedução do IRPJ ou da CSLL; b) ou compor o saldo negativo de IRPJ ou de CSLL. No caso de pagamento calculado com base na estimativa de lucro mensal, o final do período de apuração é, em regra, 31 de dezembro. Excepcionalmente, no caso de pessoas jurídicas submetidas aos seguintes eventos, o final do período de apuração será a data do evento: a) incorporação, fusão ou cisão; b) extinção da pessoa jurídica, pelo encerramento da liquidação.",A pessoa jurídica poderá utilizar o valor somente na dedução do IRPJ ou da CSLL devidos ao final do período de apuração em que houve a retenção ou para compor o saldo negativo de IRPJ ou de CSLL do período.
"Como a pessoa jurídica que apura o IRPJ com base na estimativa de lucro mensal  pode compensar o Imposto sobre a Renda Retido na Fonte (IRRF), retido  indevidamente ou a maior que o devido?","Os valores do IRRF e da CSLL retidos na fonte e que excederem os apurados com base na estimativa de lucro no respectivo mês somente podem ser utilizados no final do período de apuração em que houve a retenção para: a) dedução do IRPJ ou da CSLL; b) ou compor o saldo negativo de IRPJ ou de CSLL. No caso de pagamento calculado com base na estimativa de lucro mensal, o final do período de apuração é, em regra, 31 de dezembro. Excepcionalmente, no caso de pessoas jurídicas submetidas aos seguintes eventos, o final do período de apuração será a data do evento: a) incorporação, fusão ou cisão; b) extinção da pessoa jurídica, pelo encerramento da liquidação.",A pessoa jurídica poderá utilizar o valor retido somente na dedução do IRPJ devido ao final do período de apuração em que houve a retenção ou para compor o saldo negativo de IRPJ do período.
A base de cálculo negativa da CSLL poderá ser compensada com resultados  apurados em períodos subsequentes?,"Sim. A base de cálculo da CSLL, quando negativa, poderá ser compensada até o limite de 30% dos resultados apurados em períodos subsequentes, ajustados pelas adições e exclusões previstas na legislação.","Sim, a base de cálculo negativa da CSLL poderá ser compensada com o resultado ajustado de períodos subsequentes, observando-se o limite máximo de redução de trinta por cento. Para isso, é necessário que a pessoa jurídica mantenha os livros e documentos fiscais que comprovem a base de cálculo negativa utilizada."
Os rendimentos e ganhos de capital auferidos no exterior sujeitam-se à  incidência da CSLL?,"Sim. O art. 21 da MP nº 2.158-35, de 2001, determina que os lucros, rendimentos e ganhos de capital auferidos no exterior ficam sujeitos à incidência da CSLL, observadas as normas de tributação universal. O parágrafo único do mencionado artigo, por seu turno, preconiza que o saldo do imposto de renda pago no exterior, que exceder o valor compensável com o IRPJ devido no Brasil, poderá ser compensado com a CSLL devida em virtude da adição, à sua base de cálculo, dos lucros oriundos do exterior, até o limite acrescido em decorrência dessa adição.","Sim, os rendimentos e ganhos de capital auferidos no exterior sujeitam-se à incidência da CSLL, devendo ser observadas as normas de tributação universal."
O registro da CSLL como despesa afetará o cálculo do lucro da exploração?,"A CSLL será adicionada ao lucro líquido do período de apuração, antes da provisão para o imposto de renda, para efeito de determinação do lucro da exploração, que servirá de base de cálculo de incentivos fiscais.","O registro da CSLL como despesa não reduz o valor final do lucro da exploração, pois a parcela da CSLL devida deve ser adicionada ao lucro líquido para a determinação desse cálculo, neutralizando o impacto de sua dedução anterior."
"O valor correspondente à CSLL será considerado como despesa dedutível, para  efeito de determinação do lucro real?","Não. O valor da CSLL não pode ser deduzido para efeito da determinação do lucro real, nem da sua própria base de cálculo. O valor da CSLL que for considerado como custo ou despesa deverá ser adicionado ao lucro líquido para efeito de determinação do lucro real.","Não, o valor da contribuição social sobre o lucro líquido não poderá ser deduzido para efeito de determinação do lucro real. Caso esse valor seja registrado como custo ou despesa, ele deverá ser adicionado ao lucro líquido para o cálculo do lucro real."
Quais as pessoas jurídicas que têm seu ingresso permitido nas sociedades  cooperativas?,Em situações específicas é possível o ingresso de pessoa jurídica nas sociedades cooperativas de pescas e nas cooperativas constituídas por produtores rurais ou extrativistas que pratiquem as mesmas atividades econômicas das pessoas físicas associadas. ,"Podem ingressar nas cooperativas de pesca e nas constituídas por produtores rurais ou extrativistas as pessoas jurídicas que pratiquem as mesmas atividades econômicas das pessoas físicas associadas. Além disso, nas cooperativas de eletrificação, irrigação e telecomunicações, é permitido o ingresso das pessoas jurídicas que se localizem na respectiva área de operações."
"Se o sujeito passivo não atender, no prazo estipulado, à intimação para prestar  esclarecimentos, apresentar os arquivos ou sistemas de que tratam os arts. 11 a  13 da Lei 8.218/91 ou a documentação técnica de que trata o art. 38 da Lei  9.430/96, quais são os percentuais de multa a serem aplicados?","Nesse caso caberá multa de ofício de 112,5% se o sujeito, além de não ter atendido à intimação, não pagou o débito ou não apresentou declaração. Ou de 225% se o sujeito, além dos motivos que ensejariam a aplicação da multa de 112,5%, incorrer também em crime contra a ordem tributária, de sonegação, fraude ou conluio. Esses percentuais correspondem à multa de 75% (Lei 9.430, art. 44, I) aumentada de 50% (75% x 1,5 = 112,5%), ou à multa de 150% (Lei 9.430, art. 44, § 1º) aumentada de 50% (150% x 1,5 = 225%).","Os percentuais de multa originais de 75% (setenta e cinco por cento), 100% (cem por cento) ou 150% (cento e cinquenta por cento) serão aumentados de metade. Dessa forma, as multas aplicadas passarão a ser, respectivamente, de 112,5% (cento e doze inteiros e cinco décimos por cento), 150% (cento e cinquenta por cento) e 225% (duzentos e vinte e cinco por cento)."
"Qual o regime de tributação da pessoa jurídica que auferir lucros, rendimentos  e ganhos de capital do exterior?","A pessoa jurídica que auferir lucros, rendimentos ou ganhos de capital do exterior fica obrigada à tributação com base no lucro real, a partir, inclusive, do trimestre de sua ocorrência.","A pessoa jurídica que auferir lucros, rendimentos e ganhos de capital do exterior está obrigada ao regime de tributação do lucro real."
"Se o contribuinte for optante do lucro presumido e, em algum período auferir  lucros, rendimentos e ganhos de capital do exterior?","A pessoa jurídica que houver pago o imposto com base no lucro presumido e que, em relação ao mesmo ano-calendário, incorrer em situação de obrigatoriedade de apuração pelo lucro real por ter auferido lucros, rendimentos ou ganhos de capital oriundos do exterior, deverá apurar o imposto sobre a renda de pessoa jurídica (IRPJ) e a contribuição social sobre o lucro líquido (CSLL) sob o regime de apuração pelo lucro real trimestral a partir, inclusive, do trimestre da ocorrência do fato. 555","A pessoa jurídica deverá apurar o imposto sobre a renda de pessoa jurídica (IRPJ) e a contribuição social sobre o lucro líquido (CSLL) sob o regime de apuração pelo lucro real trimestral a partir, inclusive, do trimestre da ocorrência do fato."
Como serão tributados no Brasil os lucros auferidos no exterior por intermédio  de filiais e sucursais da pessoa jurídica no Brasil?,"Para fins de apuração do lucro real e da base de cálculo da CSLL, os lucros auferidos por filiais e sucursais no exterior serão adicionados integralmente ao lucro líquido da pessoa jurídica no Brasil em 31 de dezembro do ano-calendário em que tiverem sido disponibilizados.","Os lucros auferidos no exterior deverão ser computados para fins de determinação do lucro real e da base de cálculo da CSLL no balanço levantado em 31 de dezembro do ano-calendário em que tiverem sido disponibilizados para a pessoa jurídica domiciliada no Brasil.

Esse resultado deve ser apurado segundo as normas da legislação comercial do país de domicílio da filial ou sucursal (ou conforme as normas brasileiras, caso não existam regras locais expressas) e considerado antes da incidência da tributação sobre o lucro no exterior.

Além da regra geral de disponibilização, os lucros ainda não tributados no Brasil serão considerados disponibilizados e deverão ser computados para tributação nas seguintes situações específicas:

*   **Encerramento da empresa no Brasil:** Na data do balanço de encerramento do processo de liquidação.
*   **Encerramento da filial ou sucursal no exterior:** No balanço de 31 de dezembro do respectivo ano ou na data de encerramento das atividades da empresa no Brasil.
*   **Absorção do patrimônio por empresa no exterior:** No balanço de 31 de dezembro do ano em que ocorrer o evento.
*   **Alienação do patrimônio da filial ou sucursal:** No balanço de 31 de dezembro do ano em que ocorrer a alienação."
Quando se consideram disponibilizados os lucros auferidos no exterior por  intermédio filiais e sucursais da pessoa jurídica?,Consideram-se disponibilizados na data do balanço no qual tiverem sido apurados.,"No caso de filiais e sucursais, os lucros são considerados disponibilizados na data do balanço no qual tiverem sido apurados."
Os resultados auferidos por filiais e sucursais podem ser consolidados?,"Desde que as filiais e sucursais sejam domiciliadas num mesmo país, e, tendo a matriz no Brasil indicado uma dessas filiais ou sucursais como entidade líder, os resultados poderão ser consolidados por país, e os prejuízos de uma poderão ser compensados com os lucros da outra.","Sim, os resultados de filiais e sucursais podem ser consolidados por país, desde que estejam domiciliadas no mesmo país e a matriz no Brasil indique uma dessas filiais ou sucursais como entidade líder."
"Como deverão ser convertidos os lucros auferidos no exterior por intermédio de  filiais, sucursais, controladas ou coligadas?","Os lucros auferidos no exterior por intermédio de filiais, sucursais, controladas ou coligadas serão convertidos em Reais pela taxa de câmbio, para venda, do dia das demonstrações financeiras em que tenham sido apurados os correspondentes lucros.","A conversão para Reais deve ser realizada com base na taxa de câmbio da moeda do país de origem fixada para venda pelo Banco Central do Brasil, correspondente à data do levantamento de balanço da controlada direta ou indireta. Caso a moeda do país de origem não possua cotação no Brasil, o valor deverá ser convertido em Dólares dos Estados Unidos da América e, em seguida, em Reais."
"Como deve ser apurado o limite admitido de compensação do tributo pago no  exterior sobre lucros auferidos por meio de controladas, coligadas, filiais ou  sucursais?","A pessoa jurídica deverá calcular o valor: a) do imposto pago no exterior, correspondente aos lucros de cada filial, sucursal, controlada ou coligada, bem assim aos rendimentos e ganhos de capital, que foram computados na determinação do lucro real; b) do imposto sobre a renda e CSLL devidos sobre o lucro real antes e após a inclusão dos lucros auferidos no exterior. O imposto, passível de compensação, não poderá exceder o valor determinado na letra “a” anterior, nem à diferença positiva entre os valores calculados sobre o lucro real com e sem a inclusão dos referidos lucros, rendimentos ou ganhos de capital auferidos no exterior e referidos na letra “b”.","A apuração do limite deve ser efetuada de forma individualizada por filial, sucursal, coligada ou controlada, direta ou indireta. O valor do tributo pago no exterior passível de compensação é limitado e não poderá exceder o montante do Imposto sobre a Renda (inclusive adicional) e da Contribuição Social sobre o Lucro Líquido (CSLL) devidos no Brasil sobre a parcela dos lucros incluídos na apuração do lucro real.

Para determinar matematicamente esse limite, a pessoa jurídica deve:

1.  Calcular o valor do imposto pago no exterior correspondente aos lucros de cada entidade computados no lucro real;
2.  Calcular o total de IRPJ e CSLL devidos sobre o lucro real **com** a inclusão dos lucros auferidos no exterior;
3.  Calcular o total de IRPJ e CSLL devidos sobre o lucro real **sem** a inclusão dos referidos lucros.

O limite máximo de compensação admitido será a **diferença positiva** entre o valor calculado no item 2 e o valor calculado no item 3. Portanto, o valor deduzível será o menor valor entre o tributo efetivamente pago no exterior e essa diferença positiva.

Além disso, devem ser observados os seguintes critérios:
*   O cálculo do limite deve ser feito antes da compensação de prejuízos fiscais acumulados de anos anteriores;
*   O tributo considerado deve ser o valor efetivamente pago, vedado o aproveitamento de créditos decorrentes de benefícios fiscais;
*   Caso o tributo pago no exterior exceda o limite dedutível do IRPJ, o saldo remanescente poderá ser deduzido da CSLL devida especificamente em virtude da adição desses lucros à sua base de cálculo, até o limite do valor gerado por essa adição."
"Em que momento deve ser tributado o lucro gerado por uma empresa  estrangeira, classificada pela legislação brasileira como coligada ou porfólio de  investimento sem influência nem relevância, cuja participação societária seja  detida por uma por controlada direta ou indireta da controladora brasileira?","Os lucros gerados por empresas tidas como coligadas das controladas diretas ou indiretas ou como participações em empresas de portfólio, detidas por controlada direta ou indireta domiciliadas no exterior, serão tributados pela controladora brasileira quando forem reconhecidos no balanço da controlada direta ou indireta, segundo a legislação comercial de sua jurisdição.",Os resultados auferidos indiretamente devem ser consolidados no balanço da empresa no exterior que detém a participação societária. A tributação deve ocorrer mediante a adição desses valores ao lucro líquido relativo ao balanço de 31 de dezembro do ano-calendário em que os lucros tenham sido apurados pela pessoa jurídica investida domiciliada no exterior.
A variação cambial acrescida aos juros calculados com base na taxa LIBOR são  considerados dedutíveis na apuração do lucro real?,"Sim, uma vez que a referida variação cambial é um componente dos juros para o pagamento do imposto de renda diferido relativo aos lucros auferidos no exterior.","Sim, os juros calculados com base na taxa LIBOR acrescidos da variação cambial são dedutíveis na apuração do lucro real e da base de cálculo da CSLL."
"Dos resultados das controladas diretas ou indiretas no exterior não devem  constar os resultados auferidos por outra pessoa jurídica sobre a qual a  controladora brasileira mantenha o controle direto ou indireto. Esta regra se  aplica também para a apuração do estoque de prejuízos anteriores a  01/01/2015, passiveis de compensação com lucros futuros para efeitos de  tributação no Brasil?","Em obediência à uniformidade de critério, na falta de ressalva em Lei, dos prejuízos contábeis anteriores a 2015 não devem constar resultados (lucros ou prejuízos) originados da participação em outra pessoa jurídica sobre a qual a controladora brasileira mantenha controle direto ou indireto.","Não sei a resposta, pois as informações fornecidas limitam-se ao registro de resultados apurados no ano-calendário e não contêm disposições sobre a apuração ou compensação de estoques de prejuízos anteriores a 01/01/2015."
Qual é o valor da parcela do investimento referente ao lucro ou prejuízo de  investimento no exterior que deve ser registrada na subconta de investimento?,"O valor a ser registrado na subconta de investimento é o equivalente aos lucros ou prejuízos antes da tributação no exterior sobre tais lucros ou prejuízos, assim entendido como o lucro ou prejuízo antes dos tributos sobre a renda, sejam correntes e/ou diferidos.","O valor a ser registrado deve corresponder à parcela do ajuste do valor do investimento equivalente aos lucros ou prejuízos auferidos pela controlada, direta ou indireta, apurados antes da tributação sobre o lucro no exterior, observada a proporção da participação da controladora em cada controlada."
"Nos casos em que o ajuste de preço de transferência/subcapitalização é maior  que o valor do lucro auferidos no exterior, será possível “carregar” para os anos  subsequentes o valor residual do ajuste que não foi deduzido da base de IR/CSLL  no ano que foi apurado? Em caso negativo, como remover o efeito de ""dupla  tributação"" sobre a parcela do ajuste que excede o valor dos lucros?","A dedução é limitada ao valor do lucro auferido no exterior pela controlada, não havendo previsão legal, para o aproveitamento de excedente em anos posteriores.","Não, não é possível transferir o valor residual do ajuste para os anos subsequentes. A legislação estabelece que a dedução dos valores referentes às adições de preços de transferência e subcapitalização deve ser limitada ao valor do lucro auferido pela controlada no exterior.

Dessa forma, não há previsão legal no texto apresentado para remover o efeito da tributação sobre a parcela do ajuste que excede o valor dos lucros da controlada, uma vez que o benefício da dedução está condicionado e restrito, cumulativamente, ao teto do lucro auferido no exterior e à base de cálculo do imposto devido no Brasil em razão desses ajustes."
"Quais os limites aplicáveis, para a pessoa jurídica domiciliada no Brasil, nos casos  de endividamento quando o credor for pessoa física ou jurídica residente,  domiciliada ou constituída no exterior, em país ou dependência com tributação  favorecida ou sob regime fiscal privilegiado?","No caso de credor, pessoa física ou jurídica, residente, domiciliada ou constituída no exterior, em país ou dependência com tributação favorecida ou sob regime fiscal privilegiado, tanto o limite individual quanto o limite global de endividamento (somatório dos endividamentos com todas as entidades situadas naqueles países) estão limitados a 30% do valor do patrimônio líquido da pessoa jurídica residente no Brasil.","Para que os juros pagos ou creditados sejam dedutíveis na determinação do lucro real e da base de cálculo da CSLL, o limite estabelecido é que o valor total do somatório dos endividamentos com todas as entidades situadas em país ou dependência com tributação favorecida ou sob regime fiscal privilegiado não seja superior a 30% (trinta por cento) do valor do patrimônio líquido da pessoa jurídica residente no Brasil.

Os valores do endividamento e do patrimônio líquido para este cálculo são apurados pela média ponderada mensal, abrangendo todas as formas e prazos de financiamento, independentemente de registro no Banco Central. Caso o limite seja excedido, os juros relativos ao valor excedente serão considerados despesa não necessária e, portanto, indedutíveis."
Em quais hipóteses existe a possibilidade de apropriação de créditos presumidos  da Contribuição para o PIS/Pasep e da Cofins relativos a selo de controle e  equipamentos de controle de produção?,"As pessoas jurídicas obrigadas pela RFB à utilização do selo de controle de que trata o art. 46 da Lei nº 4.502, de 30 de novembro de 1964; e dos equipamentos contadores de produção de que tratam os arts. 27 a 30 da Lei nº 11.488, de 2007, e o art. 58-T da Lei nº 10.833, de 2003, poderão deduzir da Contribuição para o PIS/PASEP ou da COFINS devidas em cada período de apuração, crédito presumido correspondente à taxa de que trata o art. 13 da Lei nº 12.995, de 2014, efetivamente paga no mesmo período",Não sei.
"De que forma devem ser apurados e registrados os créditos do art. 3º da Lei nº  10.637, de 2002, do art. 3º da Lei nº 10.833, de 2003, e do arts. 15 e 17 da Lei nº  10.865, de 2004, e os demais créditos presumidos da Contribuição para o  PIS/Pasep e da Cofins?","As pessoas jurídicas submetidas ao regime de apuração não cumulativa deverão apurar e registrar, de forma segregada, os créditos de que tratam o art. 3º da Lei nº 10.637, de 2002, o art. 3º da Lei nº 10.833, de 2003, e os arts. 15 e 17 da Lei nº 10.865, de 2004, e os créditos presumidos previstos nas Leis da Contribuição para o PIS/Pasep e da Cofins, discriminando-os em função da natureza, origem e vinculação desses créditos, observadas as normas editadas pela Secretaria da Receita Federal do Brasil.","Os créditos devem ser apurados e registrados de forma segregada, discriminando-os em função de sua natureza, origem e vinculação, devendo ser observadas as normas a serem editadas pela Secretaria da Receita Federal do Brasil."
Quais as exclusões admitidas para efeito de apuração da base de cálculo da  Contribuição para o PIS/Pasep e da Cofins devidas pelas sociedades cooperativas  de rádio táxi?,"Além das exclusões admitidas para as sociedades cooperativas em geral, as sociedades cooperativas de rádio táxi podem ainda excluir da base de cálculo: 1) os valores repassados aos associados pessoas físicas decorrentes de serviços por eles prestados em nome da cooperativa; 2) as receitas de vendas de bens, mercadorias e serviços a associados, quando adquiridos de pessoas físicas não associadas; e 3) as receitas financeiras decorrentes de repasses de empréstimos a associados, contraídos de instituições financeiras, até o limite dos encargos a estas devidos. ","As cooperativas de radiotáxi podem excluir da base de cálculo da Contribuição para o PIS/Pasep e da Cofins:

1.  Os valores repassados aos associados pessoas físicas decorrentes de serviços por eles prestados em nome da cooperativa;
2.  As receitas de vendas de bens, mercadorias e serviços a associados, quando adquiridos de pessoas físicas não associadas;
3.  As receitas financeiras decorrentes de repasses de empréstimos a associados, contraídos de instituições financeiras, até o limite dos encargos a estas devidos."
"Considerando que todas as informações de interesse do fisco estão disponíveis  no SPED, a empresa vai poder eliminar os documentos físicos (em papel) que  serviram de base para a escrituração contábil e fiscal?","Todos os documentos em papel (notas fiscais, contratos, recibos, etc.) que dão suporte aos respectivos lançamentos contábeis e fiscais devem ser mantidos pelo prazo previsto nas legislações comercial e fiscal.","Não, a empresa não poderá eliminar os documentos físicos. A geração, o armazenamento e o envio do arquivo digital não dispensam o contribuinte da guarda dos documentos que deram origem às informações neles constantes, os quais devem ser mantidos na forma e nos prazos estabelecidos pela legislação aplicável."
"Na ocorrência da adoção de novo método ou critério contábil, os contribuintes  já estão autorizados a fazer os referidos ajustes na apuração do lucro real, da  base de cálculo da CSLL, da COFINS e do PIS, até que a lei tributária regule a  matéria? Ou o contribuinte precisa de uma norma da RFB autorizando efetuar  tais ajustes?","Não. Quando houver modificação ou adoção de novo método ou critério contábil por meio de ato administrativo emitido com base em competência atribuída em lei comercial, a Secretaria Especial da Receita Federal do Brasil irá dispor sobre os procedimentos para anular os efeitos desses atos.","Os contribuintes dependem de norma da Receita Federal do Brasil (RFB) para efetuar tais ajustes. Cabe à RFB identificar os atos administrativos que alteraram critérios contábeis e dispor sobre os procedimentos necessários para anular os efeitos dessas alterações na apuração dos tributos federais. Além disso, a Coordenação-Geral de Tributação (Cosit) deve identificar os atos que não geram modificações ou efeitos tributários."
O controle por subcontas na adoção inicial se aplica aos ativos e passivos  relativos aos contratos de arrendamento mercantil nos quais haja  transferência substancial dos riscos e benefícios inerentes à propriedade do  bem em curso na data da adoção inicial?,"Não. Para os ativos e passivos relativos aos contratos de arrendamento mercantil em curso na data da adoção inicial, nos quais haja transferência substancial dos riscos e benefícios inerentes à propriedade do bem arrendado, não se aplica o controle por subcontas de que tratam os arts. 294 a 300 da Instrução Normativa RFB n° 1.700, de 2017. O disposto acima aplica-se, inclusive, aos contratos não tipificados como arrendamento mercantil que contenham elementos contabilizados como arrendamento mercantil por força de normas contábeis e da legislação comercial. A partir da data da adoção inicial, deverá ser observado o tratamento tributário previsto nos arts. 172 a 177 da Instrução Normativa RFB n° 1.700, de 2017.","Não, o controle por subcontas não se aplica aos contratos de arrendamento mercantil em curso na data da adoção inicial nos quais haja transferência substancial dos riscos e benefícios inerentes à propriedade do bem arrendado."
O contribuinte pode efetuar a exclusão da diferença negativa entre o saldo do  ativo diferido registrado na contabilidade societária e no FCONT?,"A diferença negativa verificada na data da adoção inicial entre o valor de ativo diferido na contabilidade societária e no FCONT somente poderá ser excluída se o contribuinte evidenciar essa diferença em subconta vinculada ao ativo. A diferença poderá ser controlada de duas formas: 1) por meio da utilização de uma única subconta, sendo o lançamento a crédito na subconta e a débito na conta de ativo diferido; 2) por meio da utilização de 2 (duas) subcontas, sendo o lançamento a crédito na subconta vinculada ao ativo diferido e a débito em uma subconta auxiliar à subconta vinculada ao ativo. A diferença poderá ser excluída em cada período de apuração proporcionalmente à parcela equivalente à amortização do ativo diferido de acordo com as normas e critérios tributários vigentes em 31 de dezembro de 2007. No caso de ativo diferido não reconhecido na data da adoção inicial na contabilidade societária, mas reconhecido no FCONT, a diferença deverá ser controlada na Parte B do e-Lalur e do e-Lacs.","Sim, o contribuinte pode efetuar a exclusão da diferença negativa verificada na data da adoção inicial, desde que evidencie contabilmente essa diferença em subconta vinculada ao ativo e obedeça às condições estabelecidas. A exclusão poderá ser realizada em cada período de apuração proporcionalmente à parcela equivalente à amortização do ativo diferido, de acordo com as normas e critérios tributários vigentes em 31 de dezembro de 2007."
Qual deve ser o procedimento adotado pelo contribuinte no caso de contrato  de concessão de serviços públicos na adoção inicial?,"No caso de contrato de concessão de serviços públicos, o contribuinte deverá: 1) calcular o resultado tributável do contrato de concessão acumulado até a data da adoção inicial, considerando os métodos e critérios vigentes em 31 de dezembro de 2007; 2) calcular o resultado tributável do contrato de concessão acumulado até a data da adoção inicial, considerando as disposições da Instrução Normativa RFB nº 1.700/2017 e da Lei nº 6.404, de 1976; 3) calcular a diferença entre os valores referidos nos itens 1 e 2 acima, que deverá ser controlada na Parte B do e-Lalur e do e-Lacs; e 4) adicionar, se negativa, ou excluir, se positiva, a diferença referida no item 3 acima na apuração do lucro real e do resultado ajustado em quotas fixas mensais durante o prazo restante de vigência do contrato. O contribuinte deverá conservar os documentos comprobatórios da diferença enquanto os períodos de apuração abrangidos pelo contrato estiverem sujeitos a verificação por parte da Secretaria Especial da Receita Federal do Brasil. 774","O contribuinte deverá adotar os seguintes procedimentos:

1.  Calcular o resultado tributável do contrato acumulado até a data da adoção inicial com base nos métodos e critérios vigentes em 31 de dezembro de 2007;
2.  Calcular o resultado tributável do contrato acumulado até a data da adoção inicial com base nas disposições da Instrução Normativa e da Lei nº 6.404, de 1976;
3.  Apurar a diferença entre os valores encontrados nos dois cálculos anteriores;
4.  Realizar o ajuste na apuração do lucro real e do resultado ajustado: adicionar a diferença, se negativa, ou excluí-la, se positiva. Esse ajuste deve ser feito em quotas fixas mensais durante o prazo restante de vigência do contrato;
5.  Controlar a diferença apurada na parte B do e-Lalur e do e-Lacs;
6.  Conservar os documentos que comprovam o cálculo da diferença enquanto os períodos estiverem sujeitos a verificação fiscal.

A partir da data da adoção inicial, o resultado tributável passará a ser determinado considerando apenas as disposições da Instrução Normativa e da Lei nº 6.404, de 1976."
